Date,Adj Close,Close,High,Low,Open,Volume
7/15/2022,7159,7159,7167.899902,7038.200195,7039.799805,782905500
7/18/2022,7223.200195,7223.200195,7268.899902,7159,7159,670662200
7/19/2022,7296.299805,7296.299805,7309,7174.399902,7223.200195,665883200
7/20/2022,7264.299805,7264.299805,7347.600098,7253.600098,7296.299805,1059158500
7/21/2022,7270.5,7270.5,7274.700195,7200.100098,7264.299805,798169600
7/22/2022,7276.399902,7276.399902,7315.299805,7254,7270.5,606877600
7/25/2022,7306.299805,7306.299805,7309.700195,7242.899902,7276.399902,711402100
7/26/2022,7306.299805,7306.299805,7365.399902,7301.200195,7306.299805,730984300
7/27/2022,7348.200195,7348.200195,7365.200195,7306.299805,7306.299805,1188866700
7/28/2022,7345.299805,7345.299805,7396.200195,7309,7348.200195,745838600
7/29/2022,7423.399902,7423.399902,7441.200195,7345.299805,7345.299805,883363000
8/1/2022,7413.399902,7413.399902,7471.899902,7408.899902,7446,558506400
8/2/2022,7409.100098,7409.100098,7433.299805,7386.799805,7413.399902,623919300
8/3/2022,7445.700195,7445.700195,7445.899902,7372.700195,7409.100098,947917500
8/4/2022,7448.100098,7448.100098,7491.700195,7417.5,7445.700195,858684300
8/5/2022,7439.700195,7439.700195,7470.600098,7420.200195,7448.100098,609722300
8/8/2022,7482.399902,7482.399902,7513.799805,7439.700195,7439.700195,626255900
8/9/2022,7488.200195,7488.200195,7504.600098,7475,7482.399902,648601100
8/10/2022,7507.100098,7507.100098,7520.700195,7468.600098,7488.200195,766193200
8/11/2022,7465.899902,7465.899902,7515,7460.100098,7507.100098,630220500
8/12/2022,7500.899902,7500.899902,7516.799805,7464.100098,7465.899902,497719500
8/15/2022,7509.200195,7509.200195,7539.200195,7463.5,7500.899902,460509300
8/16/2022,7536.100098,7536.100098,7563.700195,7509.200195,7509.200195,514362800
8/17/2022,7515.799805,7515.799805,7554,7501.5,7536.100098,505660900
8/18/2022,7541.899902,7541.899902,7541.899902,7493.700195,7515.799805,606626300
8/19/2022,7550.399902,7550.399902,7578.899902,7513.299805,7541.899902,726312000
8/22/2022,7533.799805,7533.799805,7550.399902,7491.299805,7550.399902,575411700
8/23/2022,7488.100098,7488.100098,7533.799805,7467.600098,7533.799805,673045500
8/24/2022,7471.5,7471.5,7488.100098,7410.399902,7488.100098,579010600
8/25/2022,7479.700195,7479.700195,7535.700195,7469.200195,7471.5,438562000
8/26/2022,7427.299805,7427.299805,7530.700195,7422,7479.700195,627296800
8/30/2022,7361.600098,7361.600098,7486.399902,7351.100098,7427.299805,1120430700
8/31/2022,7284.200195,7284.200195,7378.399902,7263.600098,7361.600098,1154010300
9/1/2022,7148.5,7148.5,7284.200195,7131.700195,7284.200195,746248100
9/2/2022,7281.200195,7281.200195,7288.700195,7148.5,7148.5,820948300
9/5/2022,7287.399902,7287.399902,7288.5,7191.200195,7281.200195,670793100
9/6/2022,7300.399902,7300.399902,7324.200195,7256.5,7287.399902,836364000
9/7/2022,7237.799805,7237.799805,7300.399902,7186.600098,7300.399902,1176357500
9/8/2022,7262.100098,7262.100098,7273,7175.799805,7237.799805,676276000
9/9/2022,7351.100098,7351.100098,7386.600098,7262.100098,7262.100098,703941600
9/12/2022,7473,7473,7483,7351.100098,7351.100098,903301500
9/13/2022,7385.899902,7385.899902,7514,7385.899902,7473,712367700
9/14/2022,7277.299805,7277.299805,7385.899902,7259.200195,7385.899902,1021172400
9/15/2022,7282.100098,7282.100098,7329,7258.700195,7277.299805,843763100
9/16/2022,7236.700195,7236.700195,7297.100098,7236.200195,7282.100098,2140678300
9/20/2022,7192.700195,7192.700195,7326.5,7171.200195,7236.700195,1046871600
9/21/2022,7237.600098,7237.600098,7258.899902,7170.700195,7192.700195,1446128700
9/22/2022,7159.5,7159.5,7243.899902,7149.600098,7237.600098,906687400
9/23/2022,7018.600098,7018.600098,7169.100098,6981.5,7159.5,982104000
9/26/2022,7021,7021,7071.100098,6937.399902,7018.600098,1161459400
9/27/2022,6984.600098,6984.600098,7074,6984.600098,7021,1223459100
9/28/2022,7005.399902,7005.399902,7011.5,6836.299805,6984.600098,1525149400
9/29/2022,6881.600098,6881.600098,7005.399902,6829.299805,7005.399902,1165954500
9/30/2022,6893.799805,6893.799805,6954.899902,6840.100098,6881.600098,1171310300
10/3/2022,6908.799805,6908.799805,6923.799805,6797.399902,6893.799805,1216065800
10/4/2022,7086.5,7086.5,7088.200195,6908.700195,6908.799805,1121827800
10/5/2022,7052.600098,7052.600098,7086.5,6978,7086.5,868625500
10/6/2022,6997.299805,6997.299805,7079.700195,6961.100098,7052.600098,995714800
10/7/2022,6991.100098,6991.100098,7022.399902,6960.399902,6997.299805,807923600
10/10/2022,6959.299805,6959.299805,6999.200195,6922.899902,6991.100098,918512600
10/11/2022,6885.200195,6885.200195,6959.399902,6860.299805,6959.299805,813949300
10/12/2022,6826.200195,6826.200195,6916.899902,6793.799805,6885.200195,973810400
10/13/2022,6850.299805,6850.299805,6872.899902,6707.600098,6826.200195,1116625200
10/14/2022,6858.799805,6858.799805,6976.299805,6850.299805,6850.299805,881210300
10/17/2022,6920.200195,6920.200195,6959.700195,6850.399902,6858.799805,951222700
10/18/2022,6936.700195,6936.700195,7017.399902,6920.200195,6920.200195,932599200
10/19/2022,6925,6925,6968.299805,6890.700195,6936.700195,699543100
10/20/2022,6943.899902,6943.899902,6954.200195,6894.899902,6925,814484300
10/21/2022,6969.700195,6969.700195,6976.200195,6864.100098,6943.899902,668448000
10/24/2022,7014,7014,7047.399902,6914.700195,6969.700195,620033900
10/25/2022,7013.5,7013.5,7025.200195,6949.200195,7014,621328900
10/26/2022,7056.100098,7056.100098,7057.399902,6960.100098,7013.5,1054624200
10/27/2022,7073.700195,7073.700195,7093.100098,7034.200195,7056.100098,920365100
10/28/2022,7047.700195,7047.700195,7073.700195,6997.5,7073.700195,683640200
10/31/2022,7094.5,7094.5,7132.899902,7030.100098,7047.700195,881761300
11/1/2022,7186.200195,7186.200195,7221.299805,7094.5,7094.5,879817800
11/2/2022,7144.100098,7144.100098,7205.100098,7130.5,7186.200195,688038000
11/3/2022,7188.600098,7188.600098,7188.600098,7076.5,7144.100098,721711200
11/4/2022,7334.799805,7334.799805,7376.200195,7188.600098,7188.600098,960620800
11/7/2022,7300,7300,7346.700195,7288,7334.799805,718412900
11/8/2022,7306.100098,7306.100098,7313.5,7244.799805,7300,959888700
11/9/2022,7296.299805,7296.299805,7307.799805,7263.5,7306.100098,529922700
11/10/2022,7375.299805,7375.299805,7405.100098,7253.399902,7296.299805,769446200
11/11/2022,7318,7318,7408.600098,7316.799805,7375.299805,931267700
11/14/2022,7385.200195,7385.200195,7413.799805,7317.600098,7318,732981800
11/15/2022,7369.399902,7369.399902,7413,7344.899902,7385.200195,939772400
11/16/2022,7351.200195,7351.200195,7394.399902,7341.600098,7369.399902,765409500
11/17/2022,7346.5,7346.5,7354.100098,7294.799805,7351.200195,752043800
11/18/2022,7385.5,7385.5,7423.5,7343.5,7346.5,844911100
11/21/2022,7376.899902,7376.899902,7402.799805,7343.399902,7385.5,666262800
11/22/2022,7452.799805,7452.799805,7458.899902,7373.600098,7376.899902,575525600
11/23/2022,7465.200195,7465.200195,7498.299805,7452.799805,7452.799805,872545100
11/24/2022,7466.600098,7466.600098,7488.100098,7443.5,7465.200195,418286100
11/25/2022,7486.700195,7486.700195,7497.200195,7461.799805,7466.600098,522719700
11/28/2022,7474,7474,7496.799805,7420,7486.700195,662622600
11/29/2022,7512,7512,7543.100098,7474,7474,714685200
11/30/2022,7573.100098,7573.100098,7599.299805,7512,7512,1394738300
12/1/2022,7558.5,7558.5,7599.700195,7552.299805,7573.100098,642843000
12/2/2022,7556.200195,7556.200195,7570.5,7508,7558.5,540219900
12/5/2022,7567.5,7567.5,7598.200195,7547.799805,7556.200195,509145400
12/6/2022,7521.399902,7521.399902,7567.600098,7521.399902,7567.5,805368600
12/7/2022,7489.200195,7489.200195,7567.200195,7489.200195,7521.399902,727846100
12/8/2022,7472.200195,7472.200195,7508,7469.100098,7489.200195,637244700
12/9/2022,7476.600098,7476.600098,7498,7431.399902,7472.200195,741398100
12/12/2022,7446,7446,7476.600098,7438.899902,7476.600098,606464000
12/13/2022,7502.899902,7502.899902,7553.399902,7429,7446,688121300
12/14/2022,7495.899902,7495.899902,7504.5,7461.700195,7502.899902,745004400
12/15/2022,7426.200195,7426.200195,7495.899902,7411.100098,7495.899902,616549200
12/16/2022,7332.100098,7332.100098,7429.299805,7305.700195,7426.200195,1834745500
12/19/2022,7361.299805,7361.299805,7385.399902,7332.100098,7332.100098,517840400
12/20/2022,7370.600098,7370.600098,7389.899902,7302.799805,7361.299805,799491300
12/21/2022,7497.299805,7497.299805,7498.5,7368.700195,7370.600098,499178500
12/22/2022,7469.299805,7469.299805,7540.299805,7463.5,7497.299805,402305900
12/23/2022,7473,7473,7496.399902,7462.799805,7469.299805,222853700
12/28/2022,7497.200195,7497.200195,7547,7473,7473,416900400
12/29/2022,7512.700195,7512.700195,7516.399902,7434.600098,7497.200195,351759900
12/30/2022,7451.700195,7451.700195,7512.899902,7451.700195,7512.700195,254135300
1/3/2023,7554.100098,7554.100098,7626.399902,7448.700195,7451.700195,914070400
1/4/2023,7585.200195,7585.200195,7609.299805,7545.200195,7554.100098,753877000
1/5/2023,7633.5,7633.5,7658.799805,7564.700195,7585.200195,883850800
1/6/2023,7699.5,7699.5,7700.799805,7633.5,7633.5,813538800
1/9/2023,7724.899902,7724.899902,7725.700195,7688.700195,7699.5,847858600
1/10/2023,7694.5,7694.5,7724.899902,7684.399902,7724.899902,933139900
1/11/2023,7725,7725,7772.399902,7694.399902,7694.5,1041280000
1/12/2023,7794,7794,7809.100098,7724.600098,7725,738395600
1/13/2023,7844.100098,7844.100098,7865,7793.600098,7794,754267100
1/16/2023,7860.100098,7860.100098,7867.200195,7841.899902,7844.100098,662559400
1/17/2023,7851,7851,7875.600098,7830.399902,7860.100098,992753700
1/18/2023,7830.700195,7830.700195,7867.399902,7824.700195,7851,963849600
1/19/2023,7747.299805,7747.299805,7830.799805,7726.200195,7830.700195,732044900
1/20/2023,7770.600098,7770.600098,7790.899902,7747.299805,7747.299805,801110300
1/23/2023,7784.700195,7784.700195,7811.200195,7768.5,7770.600098,562127700
1/24/2023,7757.399902,7757.399902,7800.899902,7741.799805,7784.700195,754271900
1/25/2023,7744.899902,7744.899902,7773.600098,7710.799805,7757.399902,717266400
1/26/2023,7761.100098,7761.100098,7787.600098,7744.899902,7744.899902,828610300
1/27/2023,7765.200195,7765.200195,7777.399902,7742.100098,7761.100098,709941200
1/30/2023,7784.899902,7784.899902,7790.700195,7718.299805,7765.200195,1123538000
1/31/2023,7771.700195,7771.700195,7784.899902,7708.299805,7784.899902,838335600
2/1/2023,7761.100098,7761.100098,7798.5,7745.399902,7771.700195,924663100
2/2/2023,7820.200195,7820.200195,7837.799805,7758.5,7761.100098,726760200
2/3/2023,7901.799805,7901.799805,7906.600098,7806.899902,7820.200195,713859100
2/6/2023,7836.700195,7836.700195,7901.799805,7808.399902,7901.799805,665926500
2/7/2023,7864.700195,7864.700195,7890.799805,7835.399902,7836.700195,777311900
2/8/2023,7885.200195,7885.200195,7934.299805,7864.700195,7864.700195,587150400
2/9/2023,7911.200195,7911.200195,7949.600098,7874.200195,7885.200195,1061015400
2/10/2023,7882.5,7882.5,7913.299805,7850.899902,7911.200195,974265500
2/13/2023,7947.600098,7947.600098,7947.600098,7881.899902,7882.5,570125100
2/14/2023,7953.899902,7953.899902,7996.399902,7947.600098,7947.600098,697856100
2/15/2023,7997.799805,7997.799805,8003.700195,7921.299805,7953.899902,841595900
2/16/2023,8012.5,8012.5,8047.100098,7978.600098,7997.799805,731954200
2/17/2023,8004.399902,8004.399902,8012.5,7957.700195,8012.5,1270492000
2/20/2023,8014.299805,8014.299805,8020.100098,7995.5,8004.399902,696068100
2/21/2023,7977.799805,7977.799805,8014.399902,7952.5,8014.299805,889518400
2/22/2023,7930.600098,7930.600098,7977.799805,7879,7977.799805,682684900
2/23/2023,7907.700195,7907.700195,7935.600098,7888.899902,7930.600098,974842600
2/24/2023,7878.700195,7878.700195,7939.200195,7870.399902,7907.700195,879172000
2/27/2023,7935.100098,7935.100098,7950,7878.700195,7878.700195,755879000
2/28/2023,7876.299805,7876.299805,7935.100098,7854.799805,7935.100098,1246757900
3/1/2023,7914.899902,7914.899902,7950.700195,7874.299805,7876.299805,1202133000
3/2/2023,7944,7944,7945.799805,7875,7914.899902,889732700
3/3/2023,7947.100098,7947.100098,7974.399902,7920.100098,7944,644050800
3/6/2023,7929.799805,7929.799805,7948.700195,7897.5,7947.100098,629550100
3/7/2023,7919.5,7919.5,7959.799805,7909.799805,7929.799805,869427500
3/8/2023,7929.899902,7929.899902,7946.600098,7891.399902,7919.5,770649400
3/9/2023,7880,7880,7930.299805,7862,7929.899902,839666000
3/10/2023,7748.399902,7748.399902,7880,7708.299805,7880,987132200
3/13/2023,7548.600098,7548.600098,7752.399902,7546,7748.399902,1201999000
3/14/2023,7637.100098,7637.100098,7641.600098,7503.299805,7548.600098,875583300
3/15/2023,7344.5,7344.5,7637.399902,7333.399902,7637.100098,1340604500
3/16/2023,7410,7410,7458.600098,7331.5,7344.5,1196884100
3/17/2023,7335.399902,7335.399902,7510.5,7309.299805,7410,2095306400
3/20/2023,7403.899902,7403.899902,7426.200195,7206.799805,7335.399902,1084762200
3/21/2023,7536.200195,7536.200195,7557.600098,7403.899902,7403.899902,801743800
3/22/2023,7566.799805,7566.799805,7585.600098,7505.5,7536.200195,892439300
3/23/2023,7499.600098,7499.600098,7566.799805,7476.100098,7566.799805,1227843700
3/24/2023,7405.5,7405.5,7499.600098,7335.700195,7499.600098,862536800
3/27/2023,7471.799805,7471.799805,7491.700195,7405.5,7405.5,703755400
3/28/2023,7484.299805,7484.299805,7524.600098,7464.600098,7471.799805,1159788800
3/29/2023,7564.299805,7564.299805,7566.799805,7484.200195,7484.299805,637649500
3/30/2023,7620.399902,7620.399902,7638.5,7564.299805,7564.299805,792010000
3/31/2023,7631.700195,7631.700195,7654.399902,7616.100098,7620.399902,816288100
4/3/2023,7673,7673,7698.200195,7631.700195,7631.700195,921588900
4/4/2023,7634.5,7634.5,7726.899902,7634.5,7673,791013200
4/5/2023,7662.899902,7662.899902,7678.5,7634.299805,7634.5,660285800
4/6/2023,7741.600098,7741.600098,7742.100098,7654.5,7662.899902,589778800
4/11/2023,7785.700195,7785.700195,7806.399902,7741.600098,7741.600098,999467200
4/12/2023,7824.799805,7824.799805,7859.700195,7783.399902,7785.700195,797796300
4/13/2023,7843.399902,7843.399902,7851.600098,7814.100098,7824.799805,724768300
4/14/2023,7871.899902,7871.899902,7904,7843.399902,7843.399902,860530500
4/17/2023,7879.5,7879.5,7916.700195,7871.899902,7871.899902,665446000
4/18/2023,7909.399902,7909.399902,7912.700195,7879.5,7879.5,531338200
4/19/2023,7898.799805,7898.799805,7909.399902,7871.399902,7909.399902,506763800
4/20/2023,7902.600098,7902.600098,7903,7876.399902,7898.799805,918927800
4/21/2023,7914.100098,7914.100098,7936.100098,7886.5,7902.600098,631165500
4/24/2023,7912.200195,7912.200195,7927.100098,7877.600098,7914.100098,724845900
4/25/2023,7891.100098,7891.100098,7912.5,7863.899902,7912.200195,657900800
4/26/2023,7852.600098,7852.600098,7894,7825.899902,7891.100098,902747300
4/27/2023,7831.600098,7831.600098,7865.700195,7816.799805,7852.600098,669734300
4/28/2023,7870.600098,7870.600098,7870.600098,7791.600098,7831.600098,945273500
5/2/2023,7773,7773,7898.700195,7773,7870.600098,1020657900
5/3/2023,7788.399902,7788.399902,7819.700195,7773,7773,967192800
5/4/2023,7702.600098,7702.600098,7788.399902,7691.299805,7788.399902,776321800
5/5/2023,7778.399902,7778.399902,7781.5,7702.600098,7702.600098,608277200
5/9/2023,7764.100098,7764.100098,7792.399902,7735.100098,7778.399902,951320100
5/10/2023,7741.299805,7741.299805,7779,7727.100098,7764.100098,712870600
5/11/2023,7730.600098,7730.600098,7784.299805,7679.600098,7741.299805,883996400
5/12/2023,7754.600098,7754.600098,7772.799805,7729,7730.600098,748114500
5/15/2023,7777.700195,7777.700195,7794.899902,7754.600098,7754.600098,735218600
5/16/2023,7751.100098,7751.100098,7804.899902,7741.299805,7777.700195,1082316100
5/17/2023,7723.200195,7723.200195,7758.200195,7713,7751.100098,701763700
5/18/2023,7742.299805,7742.299805,7776.600098,7723.200195,7723.200195,757218800
5/19/2023,7756.899902,7756.899902,7790.899902,7742.100098,7742.299805,631941000
5/22/2023,7771,7771,7783.399902,7750.5,7756.899902,1205325000
5/23/2023,7763,7763,7800.899902,7747.100098,7771,698476000
5/24/2023,7627.100098,7627.100098,7763,7590.200195,7763,989739200
5/25/2023,7570.899902,7570.899902,7629.100098,7569.200195,7627.100098,725330600
5/26/2023,7627.200195,7627.200195,7643.600098,7556.899902,7570.899902,817609400
5/30/2023,7522.100098,7522.100098,7628.100098,7516.5,7627.200195,856682400
5/31/2023,7446.100098,7446.100098,7522.100098,7446.100098,7522.100098,2295618500
6/1/2023,7490.299805,7490.299805,7498.600098,7445.299805,7446.100098,967347300
6/2/2023,7607.299805,7607.299805,7614.899902,7490,7490.299805,638696900
6/5/2023,7600,7600,7654.799805,7594.100098,7607.299805,548992900
6/6/2023,7628.100098,7628.100098,7636.100098,7556.200195,7600,686044700
6/7/2023,7624.299805,7624.299805,7642.399902,7604.399902,7628.100098,617864100
6/8/2023,7599.700195,7599.700195,7638.600098,7588,7624.299805,531758500
6/9/2023,7562.399902,7562.399902,7621.700195,7546.5,7599.700195,564539300
6/12/2023,7570.700195,7570.700195,7599.899902,7556.799805,7562.399902,542917600
6/13/2023,7594.799805,7594.799805,7610.799805,7556.299805,7570.700195,1003241900
6/14/2023,7602.700195,7602.700195,7639.799805,7579.299805,7594.799805,698184100
6/15/2023,7628.299805,7628.299805,7632.700195,7584.799805,7602.700195,837993200
6/16/2023,7642.700195,7642.700195,7687.600098,7627.799805,7628.299805,2009880700
6/19/2023,7588.5,7588.5,7642.700195,7581.799805,7642.700195,439722500
6/20/2023,7569.299805,7569.299805,7607.5,7566.299805,7588.5,584448300
6/21/2023,7559.200195,7559.200195,7577.600098,7520.899902,7569.299805,611718700
6/22/2023,7502,7502,7559.200195,7458.399902,7559.200195,677771300
6/23/2023,7461.899902,7461.899902,7502,7439.700195,7502,621489600
6/26/2023,7453.600098,7453.600098,7476.5,7401.200195,7461.899902,850546800
6/27/2023,7461.5,7461.5,7495.899902,7428.100098,7453.600098,674737200
6/28/2023,7500.5,7500.5,7518.299805,7461.5,7461.5,642762300
6/29/2023,7471.700195,7471.700195,7505.600098,7460.5,7500.5,609425000
6/30/2023,7531.5,7531.5,7551.600098,7471.700195,7471.700195,729525300
7/3/2023,7527.299805,7527.299805,7561.299805,7513.899902,7531.5,533889900
7/4/2023,7519.700195,7519.700195,7547.399902,7518.399902,7527.299805,664948700
7/5/2023,7442.100098,7442.100098,7519.700195,7434.700195,7519.700195,765061200
7/6/2023,7280.5,7280.5,7442.100098,7267.600098,7442.100098,744552600
7/7/2023,7256.899902,7256.899902,7280.5,7229.600098,7280.5,494690600
7/10/2023,7273.799805,7273.799805,7306.100098,7238.700195,7256.899902,428066100
7/11/2023,7282.5,7282.5,7285.299805,7239.200195,7273.799805,790355100
7/12/2023,7416.100098,7416.100098,7425.100098,7282.5,7282.5,994258000
7/13/2023,7440.200195,7440.200195,7457.200195,7409.299805,7416.100098,584537900
7/14/2023,7434.600098,7434.600098,7480.399902,7421.299805,7440.200195,620458500
7/17/2023,7406.399902,7406.399902,7437.600098,7395.700195,7434.600098,439714200
7/18/2023,7453.700195,7453.700195,7459.200195,7398.5,7406.399902,464666400
7/19/2023,7588.200195,7588.200195,7625.100098,7453.700195,7453.700195,888485400
7/20/2023,7646.100098,7646.100098,7661.899902,7585.899902,7588.200195,637548700
7/21/2023,7663.700195,7663.700195,7674.200195,7639.5,7646.100098,506950300
7/24/2023,7678.600098,7678.600098,7685,7633.299805,7663.700195,521826500
7/25/2023,7691.799805,7691.799805,7702.399902,7676.5,7678.600098,444691500
7/26/2023,7676.899902,7676.899902,7702.700195,7630,7691.799805,807357200
7/27/2023,7692.799805,7692.799805,7709.700195,7662.399902,7676.899902,963946300
7/28/2023,7694.299805,7694.299805,7716.799805,7680.200195,7692.799805,713370800
7/31/2023,7699.399902,7699.399902,7722.899902,7667.799805,7694.299805,594121300
8/1/2023,7666.299805,7666.299805,7715.200195,7650.200195,7699.399902,557045700
8/2/2023,7561.600098,7561.600098,7666.299805,7522.200195,7666.299805,746909700
8/3/2023,7529.200195,7529.200195,7562.100098,7437.899902,7561.600098,1245242400
8/4/2023,7564.399902,7564.399902,7569.600098,7487.399902,7529.200195,524386200
8/7/2023,7554.5,7554.5,7565,7505.200195,7564.399902,487016200
8/8/2023,7527.399902,7527.399902,7554.5,7487.5,7554.5,862447700
8/9/2023,7587.299805,7587.299805,7600.799805,7527.399902,7527.399902,1098862000
8/10/2023,7618.600098,7618.600098,7622.899902,7572.600098,7587.299805,636901200
8/11/2023,7524.200195,7524.200195,7618.600098,7507.799805,7618.600098,494679400
8/14/2023,7507.200195,7507.200195,7530.299805,7476.5,7524.200195,1154816600
8/15/2023,7389.600098,7389.600098,7508.600098,7369.700195,7507.200195,463377300
8/16/2023,7356.899902,7356.899902,7398.200195,7338.5,7389.600098,687073100
8/17/2023,7310.200195,7310.200195,7357,7305,7356.899902,438920000
8/18/2023,7262.399902,7262.399902,7310.200195,7215.799805,7310.200195,571961300
8/21/2023,7257.799805,7257.799805,7316,7250.899902,7262.399902,469504000
8/22/2023,7270.799805,7270.799805,7310.5,7257.600098,7257.799805,747925500
8/23/2023,7320.5,7320.5,7348.799805,7270.799805,7270.799805,909639000
8/24/2023,7333.600098,7333.600098,7386.100098,7320.5,7320.5,377395800
8/25/2023,7338.600098,7338.600098,7389.399902,7327,7333.600098,372649700
8/29/2023,7465,7465,7471.100098,7338.600098,7338.600098,1139311100
8/30/2023,7473.700195,7473.700195,7509.399902,7464.700195,7465,536689700
8/31/2023,7439.100098,7439.100098,7500.399902,7439.100098,7473.700195,1143207100
9/1/2023,7464.5,7464.5,7492.600098,7439.100098,7439.100098,683056600
9/4/2023,7452.799805,7452.799805,7523.399902,7448.299805,7464.5,391662300
9/5/2023,7437.899902,7437.899902,7481.399902,7389.799805,7452.799805,484546800
9/6/2023,7426.100098,7426.100098,7447.899902,7369.600098,7437.899902,448751100
9/7/2023,7441.700195,7441.700195,7462.200195,7385.899902,7426.100098,456225400
9/8/2023,7478.200195,7478.200195,7480.600098,7402.100098,7441.700195,651366100
9/11/2023,7496.899902,7496.899902,7549.299805,7467.399902,7478.200195,568717300
9/12/2023,7527.5,7527.5,7550.200195,7496.299805,7496.899902,670632100
9/13/2023,7526,7526,7545.200195,7490.399902,7527.5,684595300
9/14/2023,7673.100098,7673.100098,7687,7526,7526,746569800
9/15/2023,7711.399902,7711.399902,7745.799805,7673.100098,7673.100098,1804599000
9/18/2023,7652.899902,7652.899902,7720.100098,7641.799805,7711.399902,463379300
9/19/2023,7660.200195,7660.200195,7682.399902,7642.399902,7652.899902,595546000
9/20/2023,7731.700195,7731.700195,7741.899902,7659.600098,7660.200195,806482700
9/21/2023,7678.600098,7678.600098,7746.5,7674.700195,7731.700195,1000693700
9/22/2023,7683.899902,7683.899902,7735.200195,7640.799805,7678.600098,989687600
9/25/2023,7624,7624,7684.799805,7580.799805,7683.899902,541205000
9/26/2023,7625.700195,7625.700195,7656.899902,7593.5,7624,546325000
9/27/2023,7593.200195,7593.200195,7645.600098,7577.200195,7625.700195,711885200
9/28/2023,7601.899902,7601.899902,7605.600098,7524.100098,7593.200195,642160800
9/29/2023,7608.100098,7608.100098,7674.200195,7601.899902,7601.899902,634751900
10/2/2023,7510.700195,7510.700195,7630.399902,7491.299805,7608.100098,570804100
10/3/2023,7470.200195,7470.200195,7545.700195,7466.600098,7510.700195,540181100
10/4/2023,7412.5,7412.5,7490.200195,7384.200195,7470.200195,1085406900
10/5/2023,7451.5,7451.5,7488.600098,7409.700195,7412.5,615457100
10/6/2023,7494.600098,7494.600098,7496.399902,7423.399902,7451.5,613195400
10/9/2023,7492.200195,7492.200195,7540.600098,7473.200195,7494.600098,738697000
10/10/2023,7628.200195,7628.200195,7637.399902,7492.200195,7492.200195,719653800
10/11/2023,7620,7620,7652,7608.700195,7628.200195,630293300
10/12/2023,7644.799805,7644.799805,7687.899902,7620,7620,668028900
10/13/2023,7599.600098,7599.600098,7660.100098,7590.700195,7644.799805,567783300
10/16/2023,7630.600098,7630.600098,7651.299805,7584.600098,7599.600098,558336100
10/17/2023,7675.200195,7675.200195,7682.600098,7616.799805,7630.600098,668852200
10/18/2023,7588,7588,7681.5,7579.299805,7675.200195,613430800
10/19/2023,7499.5,7499.5,7588,7490.5,7588,727252500
10/20/2023,7402.100098,7402.100098,7499.600098,7395.600098,7499.5,832451800
10/23/2023,7374.799805,7374.799805,7402.200195,7338.600098,7402.100098,502765900
10/24/2023,7389.700195,7389.700195,7405.299805,7325,7374.799805,699266600
10/25/2023,7414.299805,7414.299805,7428.100098,7368.399902,7389.700195,681751000
10/26/2023,7354.600098,7354.600098,7414.299805,7342.5,7414.299805,796762900
10/27/2023,7291.299805,7291.299805,7380.299805,7279.899902,7354.600098,642603800
10/30/2023,7327.399902,7327.399902,7361.5,7291.299805,7291.299805,1011063900
10/31/2023,7321.700195,7321.700195,7373.5,7309,7327.399902,809030400
11/1/2023,7342.399902,7342.399902,7385.399902,7304.899902,7321.700195,764584800
11/2/2023,7446.5,7446.5,7469.799805,7342.399902,7342.399902,978092600
11/3/2023,7417.700195,7417.700195,7482.700195,7396.600098,7446.5,750991900
11/6/2023,7417.799805,7417.799805,7448.399902,7403.5,7417.700195,781306000
11/7/2023,7410,7410,7431.100098,7397.399902,7417.799805,592558500
11/8/2023,7401.700195,7401.700195,7442.100098,7384.5,7410,686578900
11/9/2023,7455.700195,7455.700195,7465.299805,7367.200195,7401.700195,657728700
11/10/2023,7360.600098,7360.600098,7455.700195,7320,7455.700195,837842200
11/13/2023,7425.799805,7425.799805,7426.100098,7360.600098,7360.600098,649108100
11/14/2023,7440.5,7440.5,7456.600098,7386.700195,7425.799805,934829500
11/15/2023,7486.899902,7486.899902,7533.799805,7440.5,7440.5,741908600
11/16/2023,7411,7411,7492.799805,7409.399902,7486.899902,798697800
11/17/2023,7504.299805,7504.299805,7509,7410,7411,668943200
11/20/2023,7496.399902,7496.399902,7506,7472.700195,7504.299805,466773500
11/21/2023,7482,7482,7496.899902,7446.700195,7496.399902,533104500
11/22/2023,7469.5,7469.5,7504.5,7452,7482,637243500
11/23/2023,7483.600098,7483.600098,7494.799805,7450.600098,7469.5,610558000
11/24/2023,7488.200195,7488.200195,7494.700195,7450.100098,7483.600098,530714100
11/27/2023,7460.700195,7460.700195,7488.299805,7452.200195,7488.200195,399628100
11/28/2023,7455.200195,7455.200195,7461.100098,7403.299805,7460.700195,610114900
11/29/2023,7423.5,7423.5,7457.5,7408.799805,7455.200195,532425900
11/30/2023,7453.799805,7453.799805,7497.700195,7387.100098,7423.5,1276856800
12/1/2023,7529.399902,7529.399902,7538.700195,7453.799805,7453.799805,549661500
12/4/2023,7513,7513,7533.799805,7476.899902,7529.399902,851332900
12/5/2023,7489.799805,7489.799805,7513,7460.200195,7513,689771600
12/6/2023,7515.399902,7515.399902,7542.600098,7486.799805,7489.799805,1489645900
12/7/2023,7513.700195,7513.700195,7523.600098,7480.5,7515.399902,811058900
12/8/2023,7554.5,7554.5,7581.299805,7509.799805,7513.700195,863626100
12/11/2023,7544.899902,7544.899902,7557.399902,7493.600098,7554.5,872408400
